,customer_id,account_length,location_code,intertiol_plan,voice_mail_plan,number_vm_messages,total_day_min,total_day_calls,total_day_charge,total_eve_min,total_eve_calls,total_eve_charge,total_night_minutes,total_night_calls,total_night_charge,total_intl_minutes,total_intl_calls,total_intl_charge,customer_service_calls,Churn
1086,2087,158.0,452,no,no,0.0,158.0,106.0,26.86,292.5,114.0,24.86,241.1,89.0,10.85,9.1,4.0,2.46,1.0,No
1087,2088,91.0,452,no,no,0.0,189.3,100.0,32.18,239.3,107.0,20.34,89.7,89.0,4.04,9.9,3.0,2.67,3.0,No
1088,2089,64.0,445,no,no,0.0,113.8,97.0,19.35,192.3,97.0,16.35,214.9,89.0,9.67,10.4,1.0,2.81,3.0,No
1089,2090,154.0,547,no,no,0.0,166.9,99.0,28.37,154.9,97.0,13.17,189.4,89.0,8.52,7.2,5.0,1.94,0.0,No
1090,2091,52.0,547,no,no,0.0,129.3,80.0,21.98,142.7,101.0,12.13,258.3,89.0,11.62,12.3,4.0,3.32,3.0,No
1091,2092,40.0,547,yes,no,0.0,170.7,55.0,29.02,179.1,108.0,15.22,281.9,89.0,12.69,8.2,9.0,2.21,3.0,No
1092,2093,122.0,452,no,no,0.0,234.1,101.0,39.8,200.2,121.0,17.02,237.4,89.0,10.68,13.1,9.0,3.54,2.0,No
1093,2094,64.0,547,no,yes,48.0,94.4,104.0,16.05,136.2,101.0,11.58,147.4,89.0,6.63,4.5,4.0,1.22,0.0,No
1094,2095,95.0,452,yes,no,0.0,165.5,84.0,28.14,286.2,112.0,24.33,198.9,89.0,8.95,11.5,2.0,3.11,1.0,Yes
1095,2096,98.0,452,no,no,0.0,221.2,80.0,37.6,213.6,104.0,18.16,291.8,89.0,13.13,11.9,3.0,3.21,4.0,No
1096,2097,193.0,452,no,no,0.0,170.9,124.0,29.05,132.3,95.0,11.25,112.9,89.0,5.08,11.6,3.0,3.13,1.0,No
1097,2098,72.0,452,no,no,0.0,253.0,73.0,43.01,219.3,78.0,18.64,210.8,89.0,9.49,9.8,4.0,2.65,0.0,No
1098,2099,86.0,547,no,no,0.0,190.5,115.0,32.39,179.6,130.0,15.27,258.5,89.0,11.63,10.1,5.0,2.73,3.0,No
1099,2100,77.0,452,no,no,0.0,169.4,102.0,28.8,184.9,144.0,15.72,234.3,89.0,10.54,2.0,7.0,0.54,1.0,No
1100,2101,139.0,547,no,no,0.0,221.3,140.0,37.62,157.8,89.0,13.41,192.5,89.0,8.66,11.3,6.0,3.05,1.0,No
1101,2102,90.0,452,no,no,0.0,76.1,121.0,12.94,290.3,73.0,24.68,236.9,89.0,10.66,10.8,3.0,2.92,0.0,No
1102,2103,116.0,445,no,yes,24.0,183.6,138.0,31.21,203.8,90.0,17.32,166.9,89.0,7.51,6.0,3.0,1.62,2.0,No
1103,2104,96.0,547,no,no,0.0,150.0,122.0,25.5,218.5,116.0,18.57,212.4,89.0,9.56,9.8,1.0,2.65,3.0,No
1104,2105,91.0,445,no,no,0.0,133.7,75.0,22.73,195.3,87.0,16.6,280.5,89.0,12.62,5.9,2.0,1.59,0.0,No
1105,2106,87.0,452,no,no,0.0,204.8,101.0,34.82,161.0,80.0,13.69,285.7,89.0,12.86,9.5,3.0,2.57,0.0,No
1106,2107,112.0,452,no,no,0.0,174.3,123.0,29.63,140.2,124.0,11.92,215.4,89.0,9.69,9.0,6.0,2.43,4.0,Yes
1107,2108,84.0,445,yes,no,0.0,299.4,71.0,50.9,61.9,88.0,5.26,196.9,89.0,8.86,6.6,7.0,1.78,2.0,No
1108,2109,56.0,445,no,no,0.0,91.1,90.0,15.49,179.3,115.0,15.24,300.7,89.0,13.53,11.9,8.0,3.21,2.0,No
1109,2110,89.0,547,no,no,0.0,303.9,95.0,51.66,260.71317482752534,114.0,22.18,312.1,89.0,14.04,5.3,3.0,1.43,1.0,Yes
1110,2111,21.0,547,no,yes,31.0,135.9,90.0,23.1,271.0,84.0,23.04,179.1,89.0,8.06,9.5,7.0,2.57,6.0,No
1111,2112,106.0,445,yes,no,0.0,133.7,45.0,22.73,187.8,107.0,15.96,181.9,89.0,8.19,10.7,2.0,2.89,1.0,Yes
1112,2113,119.0,445,no,no,0.0,260.1,101.0,44.22,256.5,68.0,21.8,229.1,89.0,10.31,10.0,2.0,2.7,1.0,Yes
1113,2114,99.0,547,no,no,0.0,217.2,112.0,36.92,246.7,89.0,20.97,226.1,89.0,10.17,15.8,7.0,4.27,3.0,No
1114,2115,65.0,452,no,no,0.0,111.0,51.0,18.87,219.8,84.0,18.68,202.0,89.0,9.09,4.4,14.0,1.19,1.0,No
1115,2116,46.0,445,no,no,0.0,40.4,105.0,6.87,172.4,83.0,14.65,145.1,89.0,6.53,9.0,2.0,2.43,2.0,No
1116,2117,152.0,445,no,no,0.0,140.5,92.0,23.89,186.8,96.0,15.88,227.0,89.0,10.22,9.5,5.0,2.57,2.0,No
1117,2118,64.0,452,no,no,0.0,174.5,98.0,29.67,180.2,103.0,15.32,179.0,89.0,8.06,10.7,2.0,2.89,2.0,No
1118,2119,120.0,445,yes,no,0.0,180.00973391984834,72.0,30.6,170.0,98.0,14.469909200458845,190.6,89.0,8.58,13.8,2.0,3.73,1.0,Yes
1119,2120,3.0,452,no,no,0.0,185.0,120.0,31.45,203.7,129.0,17.31,170.5,89.0,7.67,14.1,3.0,3.81,3.0,No
1120,2121,162.0,547,no,no,0.0,220.6,117.0,37.5,155.2,121.0,13.19,186.7,89.0,8.4,10.5,11.0,2.84,1.0,No
1121,2122,73.0,445,no,no,0.0,213.0,95.0,36.21,188.8,104.0,16.05,136.2,89.0,6.13,13.5,3.0,3.65,0.0,No
1122,2123,73.0,452,no,no,0.0,217.8,91.0,37.03,220.6,97.0,18.75,277.3,89.0,12.48,10.3,6.0,2.78,1.0,Yes
1123,2124,195.0,452,no,yes,36.0,231.7,110.0,39.39,225.1,88.0,19.13,201.7,89.0,9.08,12.1,2.0,3.27,0.0,No
1124,2125,70.0,452,no,no,0.0,7.9,100.0,1.34,136.4,83.0,11.59,156.6,89.0,7.05,12.1,1.0,3.27,0.0,No
1125,2126,30.0,547,no,no,0.0,162.3,96.0,27.59,244.0,122.0,20.74,180.1,89.0,8.1,9.1,4.0,2.46,2.0,No
1126,2127,114.0,452,no,yes,32.0,125.2,79.0,21.28,177.8,105.0,15.11,232.4,89.0,10.46,12.9,3.0,3.48,1.0,No
1127,2128,146.0,452,no,yes,11.0,180.7,82.0,30.72,173.7,90.0,14.76,231.5,89.0,10.42,10.1,4.0,2.73,2.0,No
1128,2129,77.0,452,no,no,0.0,252.2,86.0,41.68,252.1,80.0,22.6,235.4,90.0,10.77,7.516272584663602,3.0,2.03,0.0,Yes
1129,2130,105.0,452,yes,no,0.0,287.9,120.0,47.56,269.6,106.0,23.68,268.3,89.0,11.49,10.9,7.0,2.94,1.0,Yes
1130,2131,111.0,452,no,no,0.0,291.4,97.0,46.35,151.0,116.0,14.35,252.8,89.0,10.93,8.4,9.0,2.27,0.0,Yes
1131,2132,111.0,547,no,no,0.0,179.9,102.0,29.07,106.8,58.0,9.74,209.7,89.0,9.62,10.5,4.0,2.835499544539257,4.0,Yes
1132,2133,98.0,452,no,no,0.0,180.00973391984834,102.0,30.6,157.6,126.0,12.57,155.1,89.0,7.52,6.8,2.0,1.84,4.0,Yes
1133,2134,74.0,452,no,no,0.0,262.3,114.0,44.59,198.9,96.0,16.91,165.9,90.0,7.47,6.6,5.0,1.78,3.0,No
1134,2135,93.0,445,no,no,0.0,267.9,114.0,45.54,223.0,74.0,18.96,262.7,90.0,11.82,11.3,3.0,3.05,3.0,Yes
1135,2136,12.0,445,no,no,0.0,249.6,118.0,42.43,252.4,119.0,21.45,280.2,90.0,12.61,11.8,3.0,3.19,1.0,Yes
1136,2137,136.0,547,no,no,0.0,92.0,117.0,15.64,253.6,77.0,21.56,214.1,90.0,9.63,10.3,10.0,2.78,1.0,No
1137,2138,55.0,445,no,yes,25.0,165.6,123.0,28.15,136.1,95.0,11.57,175.7,90.0,7.91,11.0,2.0,2.97,3.0,No
1138,2139,144.0,547,yes,yes,35.0,174.8,127.0,29.72,219.6,93.0,18.67,255.8,90.0,11.51,12.8,3.0,3.46,0.0,No
1139,2140,148.0,452,no,no,0.0,202.0,102.0,34.34,243.2,128.0,20.67,261.3,90.0,11.76,10.9,3.0,2.94,1.0,No
1140,2141,144.0,547,no,no,0.0,278.5,95.0,47.35,240.7,90.0,20.46,120.0,90.0,5.4,11.6,5.0,3.13,1.0,Yes
1141,2142,108.0,547,no,no,0.0,210.7,112.0,35.82,238.7,73.0,20.29,253.6,90.0,11.41,9.2,5.0,2.48,3.0,No
1142,2143,44.0,547,no,no,0.0,288.1,112.0,48.98,258.0,92.0,21.93,192.4,90.0,8.66,10.2,4.0,2.75,3.0,Yes
1143,2144,101.0,452,no,yes,33.0,200.1,108.0,34.02,188.9,122.0,16.06,205.1,90.0,9.23,15.5,4.0,4.19,0.0,No
1144,2145,93.0,445,no,yes,21.0,134.2,105.0,22.81,162.5,128.0,13.81,186.6,90.0,8.4,11.8,2.0,3.19,4.0,Yes
1145,2146,136.0,452,no,no,0.0,163.4,83.0,27.78,249.3,119.0,21.19,249.7,90.0,11.24,9.8,4.0,2.65,7.0,Yes
1146,2147,49.0,547,no,no,0.0,119.3,117.0,20.28,215.1,109.0,18.28,178.7,90.0,8.04,11.1,1.0,3.0,1.0,No
1147,2148,132.0,452,no,yes,15.0,154.6,128.0,26.28,245.6,106.0,20.88,148.6,90.0,6.69,9.1,4.0,2.46,1.0,No
1148,2149,131.0,452,no,yes,30.0,174.0,118.0,29.58,205.3,81.0,17.45,218.2,90.0,9.82,6.7,3.0,1.81,1.0,No
1149,2150,101.0,452,no,yes,24.0,114.1,95.0,19.4,161.5,86.0,13.73,176.3,90.0,7.93,13.0,9.0,3.51,2.0,No
1150,2151,118.0,452,no,no,0.0,136.1,120.0,23.14,204.2,103.0,17.36,228.2,90.0,10.27,11.3,4.0,3.05,1.0,No
1151,2152,95.0,452,no,yes,32.0,247.0,109.0,41.99,125.6,91.0,10.68,226.5,90.0,10.19,10.5,4.0,2.84,3.0,No
1152,2153,60.0,547,no,no,0.0,221.1,106.0,37.59,178.6,48.0,15.18,202.7,90.0,9.12,7.4,3.0,2.0,1.0,No
1153,2154,92.0,452,no,yes,31.0,172.3,116.0,29.29,266.2,91.0,22.63,228.2,90.0,10.27,11.8,5.0,3.19,1.0,No
1154,2155,148.0,445,no,yes,25.0,230.7,102.0,39.22,233.8,109.0,19.87,215.8,90.0,9.71,13.5,2.0,3.65,3.0,No
1155,2156,105.0,452,yes,no,0.0,273.9,119.0,46.56,278.6,103.0,23.68,255.3,90.0,11.49,10.9,7.0,2.94,1.0,Yes
1156,2157,117.0,445,no,no,0.0,184.5,97.0,31.37,351.6,80.0,29.89,215.8,90.0,9.71,8.7,4.0,2.35,1.0,No
1157,2158,87.0,452,no,no,0.0,228.7,90.0,38.88,163.0,99.0,13.86,154.1,90.0,6.93,11.8,3.0,3.19,1.0,No
1158,2159,155.0,445,no,yes,39.0,183.3,106.0,31.16,205.1,101.0,17.43,263.7,90.0,11.87,5.1,7.0,1.38,1.0,No
1159,2160,81.0,452,no,yes,36.0,115.9,120.0,19.7,236.6,95.0,20.11,255.0,90.0,11.48,11.7,6.0,3.16,3.0,No
1160,2161,69.0,547,no,no,0.0,195.1,91.0,33.17,261.5,57.0,22.23,203.8,90.0,9.17,11.4,5.0,3.08,0.0,No
1161,2162,87.0,445,no,no,0.0,186.9,79.0,31.77,182.6,105.0,15.52,143.1,90.0,6.44,4.2,14.0,1.13,1.0,No
1162,2163,106.0,452,no,no,0.0,208.3,89.0,35.41,169.4,67.0,14.4,102.0,90.0,4.59,15.9,4.0,4.29,3.0,No
1163,2164,105.0,445,no,no,0.0,115.5,73.0,19.64,267.3,83.0,22.72,114.2,90.0,5.14,13.3,5.0,3.59,3.0,No
1164,2165,57.0,452,no,yes,33.0,193.4,105.0,32.88,231.6,79.0,19.69,226.2,90.0,10.18,11.1,11.0,3.0,2.0,No
1165,2166,186.0,452,no,yes,26.0,74.3,107.0,12.63,177.3,116.0,15.07,296.3,90.0,13.33,14.5,3.0,3.92,2.0,No
1166,2167,98.0,452,yes,yes,23.0,245.5,54.0,41.74,292.7,83.0,24.88,184.0,90.0,8.28,10.8,7.0,2.92,1.0,No
1167,2168,147.0,452,no,yes,35.0,197.3,134.0,33.54,141.1,99.0,11.99,212.1,90.0,9.54,10.1,4.0,2.73,2.0,Yes
1168,2169,106.0,452,no,yes,37.0,223.5,104.0,38.0,235.1,99.0,19.98,140.1,90.0,6.3,10.6,5.0,2.86,2.0,No
1169,2170,132.0,547,no,no,0.0,163.2,80.0,27.74,167.6,90.0,14.25,87.5,90.0,3.94,6.2,10.0,1.67,1.0,No
1170,2171,120.0,452,no,no,0.0,177.2,88.0,30.12,270.4,99.0,22.98,231.5,90.0,10.42,14.0,2.0,3.78,2.0,No
1171,2172,37.0,445,yes,yes,39.0,149.7,122.0,25.45,211.1,75.0,17.94,114.3,90.0,5.14,9.2,4.0,2.48,1.0,No
1172,2173,88.0,547,no,no,0.0,144.3,116.0,24.53,156.4,74.0,13.29,214.7,90.0,9.66,7.8,10.0,2.11,3.0,No
1173,2174,143.0,452,no,no,0.0,209.1,127.0,35.55,106.1,80.0,9.02,179.6,90.0,8.08,14.0,6.0,3.78,0.0,No
1174,2175,38.0,452,no,no,0.0,194.4,94.0,33.05,186.7,95.0,15.87,223.3,90.0,10.05,10.8,5.0,2.92,3.0,No
1175,2176,171.0,452,no,yes,25.0,223.2,77.0,37.94,183.2,118.0,15.57,150.8,90.0,6.79,10.2,3.0,2.75,3.0,No
1176,2177,115.0,445,no,no,0.0,147.9,109.0,25.14,228.4,117.0,19.41,299.7,90.0,13.49,9.6,9.0,2.59,3.0,No
1177,2178,104.0,445,yes,no,0.0,160.4,73.0,27.27,293.9,103.0,24.98,306.6,90.0,13.8,12.6,5.0,3.4,4.0,No
1178,2179,145.0,445,no,no,0.0,39.5,78.0,6.72,264.3,106.0,22.47,185.8,90.0,8.36,10.0,6.0,2.7,0.0,No
1179,2180,41.0,445,no,no,0.0,237.8,92.0,40.43,223.5,155.0,19.0,217.4,90.0,9.78,10.2,6.0,2.75,2.0,No
1180,2181,30.0,452,no,no,0.0,247.4,107.0,42.06,175.9,76.0,14.95,287.4,90.0,12.93,11.3,2.0,3.05,0.0,No
1181,2182,62.0,445,no,no,0.0,172.8,101.0,29.38,204.8,97.0,17.41,240.8,90.0,10.84,9.1,8.0,2.46,2.0,No
1182,2183,86.0,452,no,yes,30.0,99.9,84.0,16.98,263.5,125.0,22.4,254.7,90.0,11.46,9.8,7.0,2.65,2.0,No
1183,2184,82.0,547,no,no,0.0,265.2,122.0,45.08,178.7,102.0,15.19,174.7,90.0,7.86,10.7,9.0,2.89,2.0,No
1184,2185,161.0,445,no,no,0.0,154.7,84.0,26.3,177.8,125.0,15.11,172.9,90.0,7.78,5.9,2.0,1.59,4.0,Yes
1185,2186,112.0,452,no,no,0.0,261.4,108.0,44.44,154.5,102.0,13.13,130.9,90.0,5.89,11.6,2.0,3.13,1.0,No
1186,2187,93.0,445,no,no,0.0,269.9,117.0,46.54,228.0,79.0,19.96,261.7,90.0,11.82,11.3,3.0,3.05,3.0,Yes
1187,2188,132.0,452,no,no,0.0,198.8,73.0,32.63,120.9,125.0,10.38,169.3,90.0,7.98,10.9,3.0,2.94,4.0,Yes
1188,2189,96.0,452,no,yes,37.0,184.7,92.0,31.36,134.1,116.0,9.21,206.1,90.0,9.72,10.3,6.0,2.78,5.0,Yes
1189,2190,58.0,452,no,no,0.0,232.2,111.0,42.02,292.7,105.0,25.81,113.4,90.0,4.74,9.3,2.0,2.51,2.0,Yes
1190,2191,132.0,445,no,no,0.0,276.2,108.0,49.5,248.2,136.0,18.91,197.7,90.0,8.63,8.9,3.0,2.4,1.0,Yes
1191,2192,95.0,452,yes,no,0.0,181.5,79.0,30.14,287.2,116.0,24.33,186.9,90.0,8.95,11.5,2.0,3.11,1.0,Yes
1192,2193,101.0,445,no,no,0.0,232.0,159.0,38.63,269.0,109.0,23.21,288.2,90.0,12.52,13.5,9.0,3.65,1.0,Yes
1193,2194,109.0,445,no,no,0.0,281.7,76.0,45.0,318.0,119.0,26.93,201.4,90.0,8.88,9.5,8.0,2.57,1.0,Yes
1194,2195,101.0,445,no,no,0.0,104.7,113.0,15.25,265.1,83.0,22.11,156.1,90.0,7.65,13.5,11.0,3.65,5.0,Yes
1195,2196,161.0,445,no,no,0.0,144.7,77.0,25.3,185.8,122.0,15.11,182.9,90.0,7.78,5.9,3.0,1.59,4.0,Yes
1196,2197,126.0,452,no,no,0.0,58.2,94.0,9.89,138.7,118.0,11.79,136.8,91.0,6.16,11.9,1.0,3.21,5.0,Yes
1197,2198,61.0,452,no,yes,20.0,254.4,133.0,43.25,161.7,96.0,13.74,251.4,91.0,11.31,10.5,4.0,2.84,0.0,No
1198,2199,122.0,452,no,no,0.0,232.5,96.0,39.53,205.5,120.0,17.47,213.7,91.0,9.62,11.9,2.0,3.21,0.0,No
1199,2200,72.0,452,no,no,0.0,217.8,93.0,37.03,189.7,113.0,16.12,182.6,91.0,8.22,10.4,5.0,2.81,4.0,No
1200,2201,118.0,452,no,no,0.0,267.8,145.0,45.53,316.4,121.0,26.89,208.6,91.0,9.39,14.4,11.0,3.89,5.0,Yes
1201,2202,90.0,452,no,no,0.0,179.1,71.0,30.45,190.6,81.0,16.2,127.7,91.0,5.75,10.6,7.0,2.86,3.0,No
1202,2203,130.0,445,no,no,0.0,271.8,129.0,46.21,237.2,128.0,20.16,210.1,91.0,9.45,8.7,2.0,2.35,4.0,Yes
1203,2204,77.0,452,no,no,0.0,245.2,87.0,41.68,254.1,83.0,21.6,239.4,91.0,10.77,7.5,4.0,2.03,0.0,Yes
1204,2205,67.0,452,no,no,0.0,115.5,70.0,19.64,252.2,143.0,21.44,208.9,91.0,9.4,7.5,6.0,2.03,0.0,No
1205,2206,93.0,445,no,no,0.0,164.5,95.0,27.97,230.9,87.0,19.63,149.9,91.0,6.75,9.9,3.0,2.67,4.0,No
1206,2207,120.0,452,no,no,0.0,180.0,80.0,30.6,224.2,82.0,19.06,265.4,91.0,11.94,4.7,7.0,1.27,3.0,No
1207,2208,132.0,445,yes,yes,33.0,200.3,75.0,34.05,226.6,67.0,19.26,198.8,91.0,8.95,12.9,3.0,3.48,2.0,No
1208,2209,64.0,452,no,yes,43.0,118.4,100.0,20.13,144.1,108.0,12.25,158.1,91.0,7.11,8.5,6.0,2.3,1.0,No
1209,2210,119.0,452,no,no,0.0,159.1,114.0,27.05,231.3,117.0,19.66,143.2,91.0,6.44,8.8,3.0,2.38,5.0,Yes
1210,2211,77.0,547,no,no,0.0,189.5,112.0,32.22,207.0,95.0,17.6,214.1,91.0,9.63,9.2,7.0,2.48,0.0,No
1211,2212,119.0,452,yes,yes,32.0,173.0,101.0,29.41,209.4,93.0,17.8,231.1,91.0,10.4,12.2,4.0,3.29,0.0,No
1212,2213,128.0,452,no,yes,25.0,265.1,110.0,45.07,197.4,99.0,16.78,244.7,91.0,11.01,10.0,3.0,2.7,1.0,No
1213,2214,110.0,452,yes,no,0.0,293.3,79.0,49.86,188.5,90.0,16.02,266.9,91.0,12.01,14.5,4.0,3.92,0.0,Yes
1214,2215,112.0,452,no,no,0.0,170.5,113.0,28.99,193.2,129.0,16.42,188.0,91.0,8.46,11.2,6.0,3.02,0.0,No
1215,2216,55.0,452,no,yes,28.0,105.3,82.0,17.9,197.4,109.0,16.78,187.5,91.0,8.44,8.6,6.0,2.32,2.0,No
1216,2217,124.0,547,no,no,0.0,143.3,120.0,24.36,230.7,111.0,19.61,214.3,91.0,9.64,7.8,2.0,2.11,4.0,Yes
1217,2218,103.0,452,no,no,0.0,185.0,117.0,31.45,223.3,94.0,18.98,222.8,91.0,10.03,12.6,2.0,3.4,2.0,No
1218,2219,42.0,445,no,no,0.0,241.2,134.0,41.0,116.5,114.0,9.9,152.2,91.0,6.85,10.6,4.0,2.86,0.0,No
1219,2220,111.0,452,no,no,0.0,284.4,89.0,48.35,157.0,113.0,13.35,242.8,91.0,10.93,8.4,8.0,2.27,0.0,Yes
1220,2221,96.0,452,no,no,0.0,173.9,111.0,29.56,287.4,105.0,24.43,204.8,91.0,9.22,9.1,7.0,2.46,1.0,No
1221,2222,113.0,452,no,no,0.0,215.5,129.0,36.64,218.7,117.0,18.59,207.1,91.0,9.32,6.6,9.0,1.78,4.0,No
1222,2223,116.0,547,no,no,0.0,229.3,93.0,38.98,184.5,111.0,15.68,168.2,91.0,7.57,8.8,3.0,2.38,2.0,No
1223,2224,82.0,452,no,no,0.0,135.4,102.0,23.02,237.1,122.0,20.15,118.3,91.0,5.32,17.5,4.0,4.73,0.0,No
1224,2225,129.0,547,no,yes,31.0,193.0,99.0,32.81,224.8,87.0,19.11,197.6,91.0,8.89,10.3,8.0,2.78,2.0,No
1225,2226,100.0,452,no,yes,27.0,221.7,100.0,37.69,236.1,70.0,20.07,192.7,91.0,8.67,8.0,4.0,2.16,0.0,No
1226,2227,22.0,445,no,yes,14.0,199.1,100.0,33.85,221.8,103.0,18.85,65.7,91.0,2.96,4.2,1.0,1.13,1.0,No
1227,2228,42.0,452,no,no,0.0,184.5,98.0,31.37,200.5,93.0,17.04,279.2,91.0,12.56,8.8,3.0,2.38,2.0,No
1228,2229,136.0,452,no,yes,24.0,174.6,76.0,29.68,176.6,114.0,15.01,214.4,91.0,9.65,8.8,5.0,2.38,2.0,No
1229,2230,189.0,452,no,no,0.0,227.8,124.0,38.73,169.5,112.0,14.41,201.1,91.0,9.05,5.6,4.0,1.51,3.0,No
1230,2231,143.0,547,no,no,0.0,155.4,112.0,26.42,290.9,92.0,24.73,228.4,91.0,10.28,13.9,5.0,3.75,1.0,No
1231,2232,185.0,445,no,yes,29.0,151.1,121.0,25.69,244.7,88.0,20.8,154.4,91.0,6.95,13.8,2.0,3.73,2.0,No
1232,2233,51.0,452,no,yes,26.0,236.8,61.0,40.26,263.4,97.0,22.39,181.1,91.0,8.15,11.2,8.0,3.02,1.0,No
1233,2234,63.0,452,no,yes,29.0,142.3,107.0,24.19,118.7,56.0,10.09,240.1,91.0,10.8,6.6,8.0,1.78,1.0,No
1234,2235,27.0,445,no,no,0.0,201.2,128.0,34.2,227.2,100.0,19.31,145.8,91.0,6.56,8.4,3.0,2.27,2.0,No
1235,2236,165.0,452,no,no,0.0,207.7,109.0,35.31,164.8,94.0,14.01,54.5,91.0,2.45,7.9,3.0,2.13,0.0,No
1236,2237,182.0,452,no,no,0.0,104.9,111.0,17.83,198.5,120.0,16.87,258.2,91.0,11.62,8.0,5.0,2.16,2.0,No
1237,2238,123.0,452,no,no,0.0,150.0,98.0,25.5,89.8,95.0,7.63,326.0,91.0,14.67,11.1,3.0,3.0,3.0,No
1238,2239,147.0,452,no,yes,38.0,243.4,126.0,41.38,273.8,109.0,23.27,282.9,91.0,12.73,14.1,8.0,3.81,2.0,No
1239,2240,95.0,452,no,yes,22.0,40.9,126.0,6.95,133.4,90.0,11.34,264.2,91.0,11.89,11.9,7.0,3.21,0.0,No
1240,2241,122.0,452,no,yes,34.0,146.4,104.0,24.89,89.7,103.0,7.62,220.0,91.0,9.9,15.6,4.0,4.21,2.0,No
1241,2242,75.0,452,no,yes,42.0,248.9,93.0,42.31,170.8,108.0,14.52,104.5,91.0,4.7,11.2,8.0,3.02,1.0,No
1242,2243,56.0,445,no,no,0.0,197.0,110.0,33.49,222.8,102.0,18.94,225.3,91.0,10.14,10.6,6.0,2.86,2.0,No
1243,2244,86.0,547,no,no,0.0,141.3,72.0,24.02,154.3,95.0,13.12,210.6,91.0,9.48,8.2,5.0,2.21,1.0,No
1244,2245,161.0,452,no,no,0.0,72.8,120.0,12.38,267.1,120.0,22.7,222.5,91.0,10.01,11.8,2.0,3.19,2.0,No
1245,2246,40.0,547,no,no,0.0,115.7,105.0,19.67,127.8,113.0,10.86,107.5,91.0,4.84,9.3,6.0,2.51,1.0,No
1246,2247,122.0,547,no,no,0.0,145.6,102.0,24.75,284.7,111.0,24.2,228.2,91.0,10.27,12.2,5.0,3.29,0.0,No
1247,2248,104.0,452,no,no,0.0,264.0,108.0,44.88,132.2,75.0,11.24,177.7,91.0,8.0,10.6,8.0,2.86,3.0,No
1248,2249,107.0,547,no,yes,38.0,219.4,92.0,37.3,180.5,73.0,15.34,104.1,91.0,4.68,11.0,1.0,2.97,2.0,No
1249,2250,72.0,547,no,no,0.0,138.9,111.0,23.61,211.6,102.0,17.99,179.5,91.0,8.08,10.8,3.0,2.92,1.0,No
1250,2251,146.0,452,no,no,0.0,206.3,151.0,35.07,148.6,89.0,12.63,167.2,91.0,7.52,6.1,3.0,1.65,1.0,No
1251,2252,148.0,452,no,no,0.0,86.3,134.0,14.67,246.6,92.0,20.96,251.6,91.0,11.32,11.3,4.0,3.05,1.0,No
1252,2253,112.0,547,no,no,0.0,217.1,76.0,36.91,205.2,100.0,17.44,185.7,91.0,8.36,9.4,3.0,2.54,2.0,No
1253,2254,75.0,452,no,no,0.0,122.8,89.0,20.88,211.3,104.0,17.96,261.4,91.0,11.76,10.7,2.0,2.89,2.0,No
1254,2255,65.0,452,no,yes,29.0,215.5,129.0,36.64,161.9,77.0,13.76,128.3,91.0,5.77,8.8,5.0,2.38,2.0,No
1255,2256,28.0,547,no,no,0.0,180.8,109.0,30.74,288.8,58.0,24.55,191.9,91.0,8.64,14.1,6.0,3.81,2.0,No
1256,2257,159.0,452,no,yes,23.0,153.6,93.0,26.11,216.9,88.0,18.44,161.3,91.0,7.26,12.6,3.0,3.4,2.0,No
1257,2258,99.0,547,yes,yes,39.0,126.8,94.0,21.56,293.6,115.0,24.96,174.1,91.0,7.83,8.4,4.0,2.27,0.0,No
1258,2259,95.0,445,no,yes,20.0,165.7,78.0,28.17,215.6,94.0,18.33,243.3,91.0,10.95,9.8,6.0,2.65,0.0,No
1259,2260,105.0,445,no,no,0.0,206.2,84.0,35.05,256.4,138.0,21.79,117.1,91.0,5.27,9.0,3.0,2.43,1.0,No
1260,2261,1.0,452,no,no,0.0,196.1,107.0,33.34,296.5,82.0,25.2,211.5,91.0,9.52,7.0,2.0,1.89,1.0,No
1261,2262,123.0,445,no,no,0.0,260.9,85.0,44.35,168.5,103.0,14.32,178.3,91.0,8.02,13.3,5.0,3.59,3.0,No
1262,2263,90.0,452,no,no,0.0,261.8,128.0,44.51,220.6,104.0,18.75,136.6,91.0,6.15,9.6,5.0,2.59,1.0,No
1263,2264,114.0,452,yes,yes,31.0,174.5,104.0,29.67,224.2,92.0,19.06,116.3,91.0,5.23,12.3,10.0,3.32,2.0,No
1264,2265,106.0,452,no,no,0.0,235.2,121.0,39.98,220.6,87.0,18.75,236.3,91.0,10.63,11.8,4.0,3.19,1.0,No
1265,2266,124.0,452,no,no,0.0,178.4,72.0,30.33,233.6,134.0,19.86,179.4,91.0,8.07,12.0,2.0,3.24,0.0,No
1266,2267,64.0,445,no,no,0.0,145.5,116.0,24.74,228.4,110.0,19.41,273.4,91.0,12.3,8.9,8.0,2.4,1.0,No
1267,2268,107.0,547,no,no,0.0,189.7,76.0,32.25,156.1,65.0,13.27,244.0,91.0,10.98,8.3,3.0,2.24,5.0,No
1268,2269,16.0,547,no,no,0.0,229.6,78.0,39.03,205.7,108.0,17.48,166.2,91.0,7.48,10.8,2.0,2.92,0.0,Yes
1269,2270,73.0,452,no,no,0.0,157.1,109.0,26.71,268.8,83.0,22.85,181.5,91.0,8.17,10.0,8.0,2.7,0.0,No
